time,subopt,each_regret,minus_Delta
122,13.920000000000002,0.3600000000000001,0.2600000000000001
123,13.920000000000002,0.0,0.0
124,13.920000000000002,0.0,0.0
125,13.920000000000002,0.0,0.0
126,13.920000000000002,0.0,0.0
127,13.920000000000002,0.0,0.0
128,13.920000000000002,0.0,0.0
129,14.140000000000002,0.22000000000000003,0.12000000000000002
130,14.140000000000002,0.0,0.0
131,14.140000000000002,0.0,0.0
132,14.140000000000002,0.0,0.0
133,14.140000000000002,0.0,0.0
134,14.140000000000002,0.0,0.0
135,14.140000000000002,0.0,0.0
136,14.220000000000002,0.08000000000000007,0.0
137,14.280000000000003,0.06000000000000005,0.0
138,14.320000000000004,0.04000000000000026,0.0
139,14.320000000000004,0.0,0.0
140,14.320000000000004,0.0,0.0
141,14.320000000000004,0.0,0.0
142,14.320000000000004,0.0,0.0
143,14.320000000000004,0.0,0.0
144,14.320000000000004,0.0,0.0
145,14.420000000000003,0.09999999999999987,0.0
146,14.540000000000003,0.11999999999999977,0.019999999999999768
147,14.680000000000003,0.1399999999999998,0.039999999999999786
148,14.840000000000003,0.1599999999999997,0.05999999999999969
149,15.020000000000003,0.1799999999999996,0.0799999999999996
150,15.020000000000003,0.0,0.0
151,15.020000000000003,0.0,0.0
152,15.020000000000003,0.0,0.0
153,15.020000000000003,0.0,0.0
154,15.300000000000002,0.2799999999999998,0.1799999999999998
155,15.600000000000001,0.2999999999999996,0.1999999999999996
156,15.920000000000002,0.3199999999999996,0.2199999999999996
157,15.920000000000002,0.0,0.0
158,15.920000000000002,0.0,0.0
159,15.920000000000002,0.0,0.0
160,15.920000000000002,0.0,0.0
161,15.920000000000002,0.0,0.0
162,15.920000000000002,0.0,0.0
163,15.920000000000002,0.0,0.0
164,15.920000000000002,0.0,0.0
165,15.920000000000002,0.0,0.0
166,15.920000000000002,0.0,0.0
167,15.920000000000002,0.0,0.0
168,16.48,0.5599999999999998,0.45999999999999985
169,17.06,0.5799999999999998,0.47999999999999987
170,17.66,0.5999999999999999,0.4999999999999999
171,17.66,0.0,0.0
172,17.66,0.0,0.0
173,17.66,0.0,0.0
174,17.66,0.0,0.0
175,18.36,0.7,0.6
176,19.08,0.72,0.62
177,19.819999999999997,0.74,0.64
178,20.579999999999995,0.7599999999999996,0.6599999999999996
179,20.579999999999995,0.0,0.0
180,20.579999999999995,0.0,0.0
181,20.579999999999995,0.0,0.0
182,20.579999999999995,0.0,0.0
183,20.579999999999995,0.0,0.0
184,20.579999999999995,0.0,0.0
185,20.579999999999995,0.0,0.0
186,20.579999999999995,0.0,0.0
187,20.579999999999995,0.0,0.0
188,20.579999999999995,0.0,0.0
189,20.579999999999995,0.0,0.0
190,21.179999999999996,0.6000000000000008,0.5000000000000008
191,21.759999999999998,0.5800000000000003,0.4800000000000003
192,22.319999999999997,0.5600000000000003,0.4600000000000003
193,22.319999999999997,0.0,0.0
194,22.319999999999997,0.0,0.0
195,22.319999999999997,0.0,0.0
196,22.799999999999997,0.48000000000000065,0.38000000000000067
197,23.259999999999998,0.46000000000000063,0.36000000000000065
198,23.7,0.44000000000000017,0.3400000000000002
199,24.12,0.4200000000000004,0.3200000000000004
200,24.520000000000003,0.4000000000000006,0.3000000000000006
201,24.520000000000003,0.0,0.0
202,24.520000000000003,0.0,0.0
203,24.860000000000003,0.3400000000000005,0.24000000000000052
204,24.860000000000003,0.0,0.0
205,24.860000000000003,0.0,0.0
206,24.860000000000003,0.0,0.0
207,24.860000000000003,0.0,0.0
208,24.860000000000003,0.0,0.0
209,24.860000000000003,0.0,0.0
210,24.860000000000003,0.0,0.0
211,24.860000000000003,0.0,0.0
212,24.860000000000003,0.0,0.0
213,25.000000000000004,0.1400000000000008,0.040000000000000785
214,25.000000000000004,0.0,0.0
215,25.000000000000004,0.0,0.0
216,25.000000000000004,0.0,0.0
217,25.000000000000004,0.0,0.0
218,25.040000000000003,0.04000000000000059,0.0
219,25.060000000000002,0.020000000000000684,0.0
220,25.060000000000002,6.661338147750939e-16,0.0
221,25.060000000000002,0.0,0.0
222,25.060000000000002,0.0,0.0
223,25.060000000000002,0.0,0.0
224,25.060000000000002,0.0,0.0
225,25.060000000000002,0.0,0.0
226,25.060000000000002,0.0,0.0
227,25.200000000000003,0.13999999999999924,0.03999999999999923
228,25.360000000000003,0.15999999999999925,0.05999999999999925
229,25.540000000000003,0.17999999999999972,0.07999999999999971
230,25.740000000000002,0.19999999999999962,0.09999999999999962
231,25.96,0.21999999999999953,0.11999999999999952
232,26.2,0.23999999999999955,0.13999999999999954
233,26.459999999999997,0.2599999999999995,0.1599999999999995
234,26.459999999999997,0.0,0.0
235,26.759999999999998,0.2999999999999992,0.1999999999999992
236,26.759999999999998,0.0,0.0
237,26.759999999999998,0.0,0.0
238,26.759999999999998,0.0,0.0
239,26.759999999999998,0.0,0.0
240,27.159999999999997,0.39999999999999947,0.2999999999999995
241,27.159999999999997,0.0,0.0
242,27.159999999999997,0.0,0.0
243,27.159999999999997,0.0,0.0
244,27.159999999999997,0.0,0.0
245,27.459999999999997,0.30000000000000043,0.20000000000000043
246,27.459999999999997,0.0,0.0
247,27.459999999999997,0.0,0.0
248,27.459999999999997,0.0,0.0
249,27.459999999999997,0.0,0.0
250,27.659999999999997,0.2000000000000008,0.10000000000000078
251,27.839999999999996,0.18000000000000083,0.08000000000000082
252,27.999999999999996,0.1600000000000008,0.0600000000000008
253,28.139999999999997,0.1400000000000009,0.040000000000000896
254,28.259999999999998,0.120000000000001,0.02000000000000099
255,28.259999999999998,0.0,0.0
256,28.34,0.08000000000000118,0.0
257,28.4,0.06000000000000005,0.0
258,28.439999999999998,0.04000000000000026,0.0
259,28.459999999999997,0.02000000000000024,0.0
260,28.459999999999997,0.0,0.0
261,28.459999999999997,0.0,0.0
262,28.499999999999996,0.03999999999999959,0.0
263,28.559999999999995,0.0599999999999995,0.0
264,28.639999999999993,0.0799999999999994,0.0
265,28.73999999999999,0.09999999999999942,0.0
266,28.73999999999999,0.0,0.0
267,28.879999999999992,0.13999999999999924,0.03999999999999923
268,28.879999999999992,0.0,0.0
269,28.879999999999992,0.0,0.0
270,28.879999999999992,0.0,0.0
271,28.879999999999992,0.0,0.0
272,28.879999999999992,0.0,0.0
273,28.879999999999992,0.0,0.0
274,28.879999999999992,0.0,0.0
275,28.879999999999992,0.0,0.0
276,28.879999999999992,0.0,0.0
277,28.879999999999992,0.0,0.0
278,29.23999999999999,0.35999999999999965,0.2599999999999997
279,29.23999999999999,0.0,0.0
280,29.23999999999999,0.0,0.0
281,29.65999999999999,0.41999999999999926,0.3199999999999993
282,29.65999999999999,0.0,0.0
283,30.11999999999999,0.4599999999999993,0.3599999999999993
284,30.59999999999999,0.4799999999999991,0.3799999999999991
285,31.09999999999999,0.4999999999999989,0.3999999999999989
286,31.61999999999999,0.5199999999999989,0.41999999999999893
287,31.61999999999999,0.0,0.0
288,31.61999999999999,0.0,0.0
289,31.61999999999999,0.0,0.0
290,31.61999999999999,0.0,0.0
291,31.61999999999999,0.0,0.0
292,31.61999999999999,0.0,0.0
293,31.61999999999999,0.0,0.0
294,31.61999999999999,0.0,0.0
295,31.61999999999999,0.0,0.0
296,32.33999999999999,0.7199999999999995,0.6199999999999996
297,32.33999999999999,0.0,0.0
298,32.33999999999999,0.0,0.0
299,32.33999999999999,0.0,0.0
300,32.33999999999999,0.0,0.0
301,32.33999999999999,0.0,0.0
302,33.09999999999999,0.7600000000000013,0.6600000000000014
303,33.09999999999999,0.0,0.0
304,33.09999999999999,0.0,0.0
305,33.79999999999999,0.7000000000000004,0.6000000000000004
306,34.47999999999999,0.6800000000000004,0.5800000000000004
307,35.13999999999999,0.6600000000000008,0.5600000000000008
308,35.13999999999999,0.0,0.0
309,35.13999999999999,0.0,0.0
310,35.13999999999999,0.0,0.0
311,35.13999999999999,0.0,0.0
312,35.13999999999999,0.0,0.0
313,35.13999999999999,0.0,0.0
314,35.13999999999999,0.0,0.0
315,35.13999999999999,0.0,0.0
316,35.13999999999999,0.0,0.0
317,35.599999999999994,0.4600000000000013,0.3600000000000013
318,35.599999999999994,0.0,0.0
319,35.599999999999994,0.0,0.0
320,35.599999999999994,0.0,0.0
321,35.599999999999994,0.0,0.0
322,35.599999999999994,0.0,0.0
323,35.94,0.3400000000000005,0.24000000000000052
324,35.94,0.0,0.0
325,35.94,0.0,0.0
326,36.22,0.2800000000000009,0.1800000000000009
327,36.48,0.2600000000000009,0.1600000000000009
328,36.72,0.24000000000000088,0.14000000000000087
329,36.94,0.22000000000000108,0.12000000000000108
330,37.14,0.2000000000000013,0.10000000000000128
331,37.14,0.0,0.0
332,37.14,0.0,0.0
333,37.14,0.0,0.0
334,37.14,0.0,0.0
335,37.14,0.0,0.0
336,37.14,0.0,0.0
337,37.14,0.0,0.0
338,37.18,0.04000000000000059,0.0
339,37.2,0.020000000000000684,0.0
340,37.2,6.661338147750939e-16,0.0
341,37.22,0.01999999999999913,0.0
342,37.26,0.03999999999999915,0.0
343,37.32,0.059999999999999054,0.0
344,37.32,0.0,0.0
345,37.42,0.09999999999999898,0.0
346,37.54,0.11999999999999877,0.01999999999999877
347,37.54,0.0,0.0
348,37.54,0.0,0.0
349,37.54,0.0,0.0
350,37.54,0.0,0.0
351,37.54,0.0,0.0
352,37.54,0.0,0.0
353,37.54,0.0,0.0
354,37.54,0.0,0.0
355,37.839999999999996,0.2999999999999992,0.1999999999999992
356,37.839999999999996,0.0,0.0
357,38.17999999999999,0.3399999999999992,0.2399999999999992
358,38.53999999999999,0.35999999999999915,0.2599999999999991
359,38.53999999999999,0.0,0.0
360,38.53999999999999,0.0,0.0
361,38.53999999999999,0.0,0.0
362,38.89999999999999,0.3600000000000012,0.26000000000000123
363,39.239999999999995,0.34000000000000136,0.24000000000000135
364,39.239999999999995,0.0,0.0
365,39.239999999999995,0.0,0.0
366,39.239999999999995,0.0,0.0
367,39.239999999999995,0.0,0.0
368,39.239999999999995,0.0,0.0
369,39.239999999999995,0.0,0.0
370,39.239999999999995,0.0,0.0
371,39.239999999999995,0.0,0.0
372,39.4,0.1600000000000008,0.0600000000000008
373,39.4,0.0,0.0
374,39.4,0.0,0.0
375,39.4,0.0,0.0
376,39.48,0.08000000000000118,0.0
377,39.48,0.0,0.0
378,39.519999999999996,0.04000000000000126,0.0
379,39.54,0.02000000000000135,0.0
380,39.54,1.3322676295501878e-15,0.0
381,39.56,0.019999999999999574,0.0
382,39.6,0.03999999999999959,0.0
383,39.6,0.0,0.0
384,39.6,0.0,0.0
385,39.6,0.0,0.0
386,39.72,0.11999999999999922,0.019999999999999213
387,39.86,0.13999999999999924,0.03999999999999923
388,40.019999999999996,0.15999999999999914,0.05999999999999914
389,40.019999999999996,0.0,0.0
390,40.019999999999996,0.0,0.0
391,40.019999999999996,0.0,0.0
392,40.26,0.23999999999999888,0.13999999999999888
393,40.26,0.0,0.0
394,40.54,0.2799999999999987,0.1799999999999987
395,40.839999999999996,0.2999999999999987,0.1999999999999987
396,41.16,0.3199999999999996,0.2199999999999996
397,41.16,0.0,0.0
398,41.16,0.0,0.0
399,41.16,0.0,0.0
400,41.16,0.0,0.0
401,41.16,0.0,0.0
402,41.16,0.0,0.0
403,41.62,0.4599999999999993,0.3599999999999993
404,41.62,0.0,0.0
405,41.62,0.0,0.0
406,41.62,0.0,0.0
407,41.62,0.0,0.0
408,41.62,0.0,0.0
409,42.199999999999996,0.5799999999999987,0.47999999999999876
410,42.199999999999996,0.0,0.0
411,42.199999999999996,0.0,0.0
412,42.199999999999996,0.0,0.0
413,42.199999999999996,0.0,0.0
414,42.879999999999995,0.6799999999999995,0.5799999999999995
415,43.58,0.6999999999999995,0.5999999999999995
416,44.3,0.7199999999999995,0.6199999999999996
417,44.3,0.0,0.0
418,44.3,0.0,0.0
419,44.3,0.0,0.0
420,44.3,0.0,0.0
421,44.3,0.0,0.0
422,44.3,0.0,0.0
423,44.3,0.0,0.0
424,45.019999999999996,0.7200000000000013,0.6200000000000013
425,45.019999999999996,0.0,0.0
426,45.019999999999996,0.0,0.0
427,45.019999999999996,0.0,0.0
428,45.019999999999996,0.0,0.0
429,45.019999999999996,0.0,0.0
430,45.62,0.6000000000000008,0.5000000000000008
431,45.62,0.0,0.0
432,45.62,0.0,0.0
433,45.62,0.0,0.0
434,45.62,0.0,0.0
435,46.12,0.5000000000000011,0.40000000000000113
436,46.6,0.4800000000000011,0.3800000000000011
437,47.06,0.4600000000000013,0.3600000000000013
438,47.06,0.0,0.0
439,47.06,0.0,0.0
440,47.06,0.0,0.0
441,47.440000000000005,0.38000000000000145,0.28000000000000147
442,47.440000000000005,0.0,0.0
443,47.440000000000005,0.0,0.0
444,47.440000000000005,0.0,0.0
445,47.74000000000001,0.30000000000000093,0.20000000000000093
446,48.02000000000001,0.2800000000000009,0.1800000000000009
447,48.28000000000001,0.2600000000000009,0.1600000000000009
448,48.52000000000001,0.24000000000000088,0.14000000000000087
449,48.52000000000001,0.0,0.0
450,48.52000000000001,0.0,0.0
451,48.70000000000001,0.18000000000000116,0.08000000000000115
452,48.70000000000001,0.0,0.0
453,48.70000000000001,0.0,0.0
454,48.70000000000001,0.0,0.0
455,48.70000000000001,0.0,0.0
456,48.78000000000001,0.08000000000000151,0.0
457,48.84000000000001,0.06000000000000161,0.0
458,48.88000000000001,0.04000000000000059,0.0
459,48.90000000000001,0.020000000000000684,0.0
460,48.90000000000001,0.0,0.0
461,48.92000000000001,0.01999999999999913,0.0
462,48.92000000000001,0.0,0.0
463,48.98000000000001,0.059999999999999054,0.0
464,49.06000000000001,0.07999999999999896,0.0
465,49.16000000000001,0.09999999999999898,0.0
466,49.16000000000001,0.0,0.0
467,49.16000000000001,0.0,0.0
468,49.16000000000001,0.0,0.0
469,49.16000000000001,0.0,0.0
470,49.36000000000001,0.19999999999999862,0.09999999999999862
471,49.580000000000005,0.21999999999999859,0.11999999999999858
472,49.580000000000005,0.0,0.0
473,49.84,0.2599999999999983,0.15999999999999828
474,50.120000000000005,0.27999999999999936,0.17999999999999935
475,50.42,0.2999999999999992,0.1999999999999992
476,50.42,0.0,0.0
477,50.42,0.0,0.0
478,50.42,0.0,0.0
479,50.42,0.0,0.0
480,50.42,0.0,0.0
481,50.42,0.0,0.0
482,50.42,0.0,0.0
483,50.42,0.0,0.0
484,50.74,0.3200000000000003,0.22000000000000028
485,51.040000000000006,0.3000000000000014,0.20000000000000137
486,51.040000000000006,0.0,0.0
487,51.040000000000006,0.0,0.0
488,51.040000000000006,0.0,0.0
489,51.040000000000006,0.0,0.0
490,51.040000000000006,0.0,0.0
491,51.040000000000006,0.0,0.0
492,51.040000000000006,0.0,0.0
493,51.040000000000006,0.0,0.0
494,51.16000000000001,0.120000000000001,0.02000000000000099
495,51.26000000000001,0.10000000000000209,2.0816681711721685e-15
496,51.34000000000001,0.08000000000000118,0.0
497,51.40000000000001,0.06000000000000005,0.0
498,51.44000000000001,0.04000000000000126,0.0
499,51.44000000000001,0.0,0.0
500,51.44000000000001,0.0,0.0
501,51.46000000000001,0.019999999999999574,0.0
502,51.50000000000001,0.03999999999999848,0.0
503,51.50000000000001,0.0,0.0
504,51.580000000000005,0.0799999999999983,0.0
505,51.580000000000005,0.0,0.0
506,51.580000000000005,0.0,0.0
507,51.720000000000006,0.13999999999999924,0.03999999999999923
508,51.720000000000006,0.0,0.0
509,51.900000000000006,0.17999999999999905,0.07999999999999904
510,52.1,0.19999999999999796,0.09999999999999795
511,52.32,0.21999999999999909,0.11999999999999908
512,52.559999999999995,0.23999999999999777,0.13999999999999777
513,52.81999999999999,0.2599999999999987,0.15999999999999867
514,53.099999999999994,0.2799999999999998,0.1799999999999998
515,53.099999999999994,0.0,0.0
516,53.099999999999994,0.0,0.0
517,53.43999999999999,0.3399999999999985,0.23999999999999852
518,53.43999999999999,0.0,0.0
519,53.43999999999999,0.0,0.0
520,53.43999999999999,0.0,0.0
521,53.85999999999999,0.4199999999999984,0.3199999999999984
522,54.29999999999999,0.4399999999999993,0.3399999999999993
523,54.75999999999999,0.45999999999999797,0.359999999999998
524,54.75999999999999,0.0,0.0
525,54.75999999999999,0.0,0.0
526,54.75999999999999,0.0,0.0
527,54.75999999999999,0.0,0.0
528,54.75999999999999,0.0,0.0
529,54.75999999999999,0.0,0.0
530,54.75999999999999,0.0,0.0
531,54.75999999999999,0.0,0.0
532,55.39999999999999,0.6399999999999986,0.5399999999999986
533,55.39999999999999,0.0,0.0
534,55.39999999999999,0.0,0.0
535,56.099999999999994,0.6999999999999995,0.5999999999999995
536,56.099999999999994,0.0,0.0
537,56.099999999999994,0.0,0.0
538,56.85999999999999,0.7599999999999982,0.6599999999999983
539,56.85999999999999,0.0,0.0
540,56.85999999999999,0.0,0.0
541,56.85999999999999,0.0,0.0
542,56.85999999999999,0.0,0.0
543,57.599999999999994,0.7400000000000013,0.6400000000000013
544,58.31999999999999,0.7200000000000004,0.6200000000000004
545,58.31999999999999,0.0,0.0
546,58.31999999999999,0.0,0.0
547,58.31999999999999,0.0,0.0
548,58.31999999999999,0.0,0.0
549,58.31999999999999,0.0,0.0
550,58.31999999999999,0.0,0.0
551,58.31999999999999,0.0,0.0
552,58.31999999999999,0.0,0.0
553,58.85999999999999,0.540000000000002,0.44000000000000206
554,58.85999999999999,0.0,0.0
555,58.85999999999999,0.0,0.0
556,59.339999999999996,0.4800000000000011,0.3800000000000011
557,59.339999999999996,0.0,0.0
558,59.339999999999996,0.0,0.0
559,59.76,0.4200000000000004,0.3200000000000004
560,59.76,0.0,0.0
561,59.76,0.0,0.0
562,59.76,0.0,0.0
563,59.76,0.0,0.0
564,60.08,0.32000000000000184,0.22000000000000183
565,60.38,0.30000000000000093,0.20000000000000093
566,60.38,0.0,0.0
567,60.38,0.0,0.0
568,60.38,0.0,0.0
569,60.38,0.0,0.0
570,60.38,0.0,0.0
571,60.38,0.0,0.0
572,60.38,0.0,0.0
573,60.38,0.0,0.0
574,60.50000000000001,0.12000000000000244,0.020000000000002432
575,60.60000000000001,0.10000000000000142,1.4155343563970746e-15
576,60.68000000000001,0.08000000000000052,0.0
577,60.74000000000001,0.06000000000000161,0.0
578,60.78000000000001,0.04000000000000059,0.0
579,60.78000000000001,0.0,0.0
580,60.78000000000001,0.0,0.0
581,60.800000000000004,0.01999999999999813,0.0
582,60.800000000000004,0.0,0.0
583,60.800000000000004,0.0,0.0
584,60.88,0.07999999999999896,0.0
585,60.88,0.0,0.0
586,60.88,0.0,0.0
587,60.88,0.0,0.0
588,60.88,0.0,0.0
589,60.88,0.0,0.0
590,60.88,0.0,0.0
591,60.88,0.0,0.0
592,61.120000000000005,0.23999999999999844,0.13999999999999843
593,61.38,0.2599999999999995,0.1599999999999995
594,61.660000000000004,0.27999999999999825,0.17999999999999824
595,61.660000000000004,0.0,0.0
596,61.660000000000004,0.0,0.0
597,61.660000000000004,0.0,0.0
598,61.660000000000004,0.0,0.0
599,61.660000000000004,0.0,0.0
600,61.660000000000004,0.0,0.0
601,62.040000000000006,0.3800000000000012,0.28000000000000125
602,62.400000000000006,0.3600000000000023,0.26000000000000234
603,62.74000000000001,0.34000000000000136,0.24000000000000135
604,62.74000000000001,0.0,0.0
605,63.04000000000001,0.3000000000000014,0.20000000000000137
606,63.04000000000001,0.0,0.0
607,63.04000000000001,0.0,0.0
608,63.280000000000015,0.2400000000000005,0.14000000000000049
609,63.500000000000014,0.22000000000000175,0.12000000000000174
610,63.500000000000014,0.0,0.0
611,63.680000000000014,0.18000000000000183,0.08000000000000182
612,63.84000000000002,0.1600000000000008,0.0600000000000008
613,63.98000000000002,0.1400000000000019,0.040000000000001895
614,64.10000000000002,0.120000000000001,0.02000000000000099
615,64.20000000000003,0.10000000000000209,2.0816681711721685e-15
616,64.28000000000003,0.08000000000000118,0.0
617,64.28000000000003,0.0,0.0
618,64.28000000000003,0.0,0.0
619,64.28000000000003,0.0,0.0
620,64.28000000000003,0.0,0.0
621,64.30000000000003,0.019999999999999574,0.0
622,64.34000000000002,0.03999999999999848,0.0
623,64.34000000000002,0.0,0.0
624,64.34000000000002,0.0,0.0
625,64.44000000000001,0.09999999999999942,0.0
626,64.44000000000001,0.0,0.0
627,64.58000000000001,0.13999999999999924,0.03999999999999923
628,64.74000000000001,0.15999999999999803,0.05999999999999803
629,64.74000000000001,0.0,0.0
630,64.74000000000001,0.0,0.0
631,64.96000000000001,0.21999999999999909,0.11999999999999908
632,64.96000000000001,0.0,0.0
633,65.22000000000001,0.2599999999999987,0.15999999999999867
634,65.50000000000001,0.2799999999999978,0.1799999999999978
635,65.50000000000001,0.0,0.0
636,65.50000000000001,0.0,0.0
637,65.50000000000001,0.0,0.0
638,65.50000000000001,0.0,0.0
639,65.50000000000001,0.0,0.0
640,65.50000000000001,0.0,0.0
641,65.50000000000001,0.0,0.0
642,65.94000000000001,0.4399999999999993,0.3399999999999993
643,66.4,0.45999999999999797,0.359999999999998
644,66.4,0.0,0.0
645,66.4,0.0,0.0
646,66.4,0.0,0.0
647,66.4,0.0,0.0
648,66.96000000000001,0.5599999999999989,0.45999999999999897
649,67.54,0.5799999999999976,0.47999999999999765
650,68.14,0.5999999999999988,0.4999999999999988
651,68.14,0.0,0.0
652,68.78,0.6399999999999986,0.5399999999999986
653,68.78,0.0,0.0
654,68.78,0.0,0.0
655,69.48,0.6999999999999995,0.5999999999999995
656,69.48,0.0,0.0
657,69.48,0.0,0.0
658,69.48,0.0,0.0
659,69.48,0.0,0.0
660,69.48,0.0,0.0
661,70.26,0.7800000000000014,0.6800000000000014
662,70.26,0.0,0.0
663,70.26,0.0,0.0
664,70.26,0.0,0.0
665,70.26,0.0,0.0
666,70.26,0.0,0.0
667,70.26,0.0,0.0
668,70.26,0.0,0.0
669,70.26,0.0,0.0
670,70.86,0.6000000000000008,0.5000000000000008
671,71.44,0.5800000000000021,0.4800000000000021
672,71.44,0.0,0.0
673,71.98,0.540000000000002,0.44000000000000206
674,72.5,0.5200000000000011,0.42000000000000115
675,72.5,0.0,0.0
676,72.98,0.4800000000000011,0.3800000000000011
677,72.98,0.0,0.0
678,72.98,0.0,0.0
679,72.98,0.0,0.0
680,73.38000000000001,0.40000000000000147,0.3000000000000015
681,73.38000000000001,0.0,0.0
682,73.74000000000001,0.36000000000000165,0.2600000000000017
683,74.08000000000001,0.3400000000000005,0.24000000000000052
684,74.08000000000001,0.0,0.0
685,74.08000000000001,0.0,0.0
686,74.08000000000001,0.0,0.0
687,74.08000000000001,0.0,0.0
688,74.08000000000001,0.0,0.0
689,74.08000000000001,0.0,0.0
690,74.28000000000002,0.20000000000000218,0.10000000000000217
691,74.46000000000002,0.18000000000000116,0.08000000000000115
692,74.62000000000002,0.16000000000000236,0.06000000000000236
693,74.62000000000002,0.0,0.0
694,74.62000000000002,0.0,0.0
695,74.72000000000003,0.10000000000000142,1.4155343563970746e-15
