time,subopt,each_regret,minus_Delta
114,14.212274887854694,0.0,0.0
115,14.585929291125634,0.373654403270941,0.27365440327094104
116,14.945441558772844,0.35951226764721,0.25951226764721
117,15.290811690796323,0.3453701320234792,0.2453701320234792
118,15.290811690796323,0.0,0.0
119,15.290811690796323,0.0,0.0
120,15.290811690796323,0.0,0.0
121,15.290811690796323,0.0,0.0
122,15.290811690796323,0.0,0.0
123,15.290811690796323,0.0,0.0
124,15.537186873453685,0.24637518265736258,0.14637518265736257
125,15.769419920487316,0.2322330470336318,0.13223304703363178
126,15.769419920487316,0.0,0.0
127,15.973368696273486,0.20394877578616977,0.10394877578616976
128,15.973368696273486,0.0,0.0
129,15.973368696273486,0.0,0.0
130,15.973368696273486,0.0,0.0
131,15.973368696273486,0.0,0.0
132,16.106606793941,0.13323809766751504,0.03323809766751504
133,16.106606793941,0.0,0.0
134,16.211560620361055,0.10495382642005313,0.004953826420053126
135,16.302372311157377,0.09081169079632212,0.0
136,16.379041866329967,0.07666955517259122,0.0
137,16.441569285878828,0.0625274195488601,0.0
138,16.441569285878828,0.0,0.0
139,16.475812434180227,0.03424314830139841,0.0
140,16.495913446857895,0.020101012677667285,0.0
141,16.495913446857895,0.0,0.0
142,16.50409670542769,0.008183258569794627,0.0
143,16.526422099621215,0.022325394193525527,0.0
144,16.56288962943847,0.03646752981725654,0.0
145,16.613499294879457,0.05060966544098733,0.0
146,16.678251095944177,0.06475180106471823,0.0
147,16.678251095944177,0.0,0.0
148,16.678251095944177,0.0,0.0
149,16.785429303880086,0.10717820793591126,0.007178207935911257
150,16.785429303880086,0.0,0.0
151,16.92089178306346,0.13546247918337317,0.03546247918337317
152,17.070496397870563,0.14960461480710396,0.04960461480710396
153,17.2342431483014,0.16374675043083486,0.06374675043083486
154,17.412132034355963,0.177888886054566,0.07788888605456598
155,17.412132034355963,0.0,0.0
156,17.618305191657992,0.20617315730202784,0.10617315730202784
157,17.618305191657992,0.0,0.0
158,17.618305191657992,0.0,0.0
159,17.866904755831214,0.24859956417322077,0.14859956417322076
160,17.866904755831214,0.0,0.0
161,17.866904755831214,0.0,0.0
162,17.866904755831214,0.0,0.0
163,17.866904755831214,0.0,0.0
164,17.866904755831214,0.0,0.0
165,17.866904755831214,0.0,0.0
166,18.214499269370553,0.3475945135393374,0.2475945135393374
167,18.57623591853362,0.36173664916306825,0.26173664916306827
168,18.95211470332042,0.37587878478679926,0.2758787847867993
169,19.34213562373095,0.39002092041053005,0.29002092041053007
170,19.73797256769669,0.39583694396573915,0.2958369439657391
171,19.73797256769669,0.0,0.0
172,19.73797256769669,0.0,0.0
173,19.73797256769669,0.0,0.0
174,19.73797256769669,0.0,0.0
175,19.73797256769669,0.0,0.0
176,20.048956697920044,0.3109841302233531,0.21098413022335308
177,20.345798692519665,0.2968419945996225,0.1968419945996225
178,20.345798692519665,0.0,0.0
179,20.345798692519665,0.0,0.0
180,20.345798692519665,0.0,0.0
181,20.345798692519665,0.0,0.0
182,20.345798692519665,0.0,0.0
183,20.557787873376903,0.21198918085723645,0.11198918085723644
184,20.755634918610408,0.19784704523350582,0.09784704523350582
185,20.755634918610408,0.0,0.0
186,20.755634918610408,0.0,0.0
187,20.755634918610408,0.0,0.0
188,20.755634918610408,0.0,0.0
189,20.755634918610408,0.0,0.0
190,20.755634918610408,0.0,0.0
191,20.854487014477797,0.09885209586738908,0.0
192,20.939196974721455,0.08470996024365807,0.0
193,21.009764799341383,0.07056782461992694,0.0
194,21.06619048833758,0.05642568899619638,0.0
195,21.108474041710043,0.042283553372465255,0.0
196,21.136615459458778,0.028141417748734243,0.0
197,21.136615459458778,0.0,0.0
198,21.136615459458778,0.0,0.0
199,21.136615459458778,0.0,0.0
200,21.136615459458778,0.0,0.0
201,21.179184719828697,0.04256926036992026,0.0
202,21.23589611582235,0.05671139599365138,0.0
203,21.23589611582235,0.0,0.0
204,21.23589611582235,0.0,0.0
205,21.335033918687195,0.0991378028648442,0.0
206,21.335033918687195,0.0,0.0
207,21.335033918687195,0.0,0.0
208,21.47659812842323,0.1415642097360369,0.04156420973603689
209,21.632304473782998,0.15570634535976802,0.05570634535976801
210,21.8021529547665,0.16984848098349914,0.06984848098349913
211,21.986143571373727,0.18399061660723026,0.08399061660723026
212,22.18427632360469,0.19813275223096083,0.09813275223096082
213,22.396551211459382,0.21227488785469206,0.11227488785469206
214,22.622968234937805,0.22641702347842307,0.12641702347842307
215,22.86352739403996,0.24055915910215364,0.14055915910215364
216,23.118228688765843,0.25470129472588465,0.15470129472588465
217,23.118228688765843,0.0,0.0
218,23.118228688765843,0.0,0.0
219,23.118228688765843,0.0,0.0
220,23.429498525986652,0.3112698372208087,0.2112698372208087
221,23.429498525986652,0.0,0.0
222,23.429498525986652,0.0,0.0
223,23.429498525986652,0.0,0.0
224,23.429498525986652,0.0,0.0
225,23.429498525986652,0.0,0.0
226,23.429498525986652,0.0,0.0
227,23.429498525986652,0.0,0.0
228,23.85390544819731,0.42440692221065635,0.32440692221065637
229,23.85390544819731,0.0,0.0
230,23.85390544819731,0.0,0.0
231,23.85390544819731,0.0,0.0
232,23.85390544819731,0.0,0.0
233,23.85390544819731,0.0,0.0
234,23.85390544819731,0.0,0.0
235,24.377307319774083,0.523401871576773,0.423401871576773
236,24.914851326974585,0.5375440072005035,0.43754400720050357
237,25.46653746979882,0.5516861428242346,0.4516861428242346
238,26.032365748246786,0.5658282784479656,0.4658282784479656
239,26.61233616231848,0.5799704140716968,0.4799704140716968
240,27.20644871201391,0.5941125496954274,0.4941125496954274
241,27.20644871201391,0.0,0.0
242,27.20644871201391,0.0,0.0
243,27.20644871201391,0.0,0.0
244,27.20644871201391,0.0,0.0
245,27.20644871201391,0.0,0.0
246,27.20644871201391,0.0,0.0
247,27.20644871201391,0.0,0.0
248,27.20644871201391,0.0,0.0
249,27.20644871201391,0.0,0.0
250,27.20644871201391,0.0,0.0
251,27.95612475357038,0.7496760415564678,0.6496760415564679
252,27.95612475357038,0.0,0.0
253,27.95612475357038,0.0,0.0
254,27.95612475357038,0.0,0.0
255,27.95612475357038,0.0,0.0
256,27.95612475357038,0.0,0.0
257,27.95612475357038,0.0,0.0
258,27.95612475357038,0.0,0.0
259,27.95612475357038,0.0,0.0
260,28.679169491400334,0.7230447378299536,0.6230447378299536
261,29.388072093606556,0.708902602206223,0.608902602206223
262,30.082832560189047,0.694760466582492,0.594760466582492
263,30.76345089114781,0.6806183309587606,0.5806183309587606
264,30.76345089114781,0.0,0.0
265,30.76345089114781,0.0,0.0
266,30.76345089114781,0.0,0.0
267,30.76345089114781,0.0,0.0
268,30.76345089114781,0.0,0.0
269,30.76345089114781,0.0,0.0
270,30.76345089114781,0.0,0.0
271,30.76345089114781,0.0,0.0
272,30.76345089114781,0.0,0.0
273,30.76345089114781,0.0,0.0
274,31.28850573024553,0.5250548390977203,0.42505483909772035
275,31.28850573024553,0.0,0.0
276,31.28850573024553,0.0,0.0
277,31.28850573024553,0.0,0.0
278,31.28850573024553,0.0,0.0
279,31.742849891224594,0.4543441609790657,0.35434416097906574
280,31.742849891224594,0.0,0.0
281,31.742849891224594,0.0,0.0
282,31.742849891224594,0.0,0.0
283,32.140625509708734,0.3977756184841419,0.2977756184841419
284,32.524258992569145,0.38363348286041066,0.2836334828604107
285,32.89375033980583,0.3694913472366801,0.2694913472366801
286,33.24909955141877,0.3553492116129491,0.2553492116129491
287,33.59030662740799,0.34120707598921807,0.24120707598921806
288,33.91737156777348,0.32706494036548706,0.22706494036548705
289,33.91737156777348,0.0,0.0
290,33.91737156777348,0.0,0.0
291,33.91737156777348,0.0,0.0
292,33.91737156777348,0.0,0.0
293,34.17372583002031,0.25635426224683244,0.15635426224683244
294,34.41593795664341,0.24221212662310143,0.14221212662310143
295,34.41593795664341,0.0,0.0
296,34.41593795664341,0.0,0.0
297,34.41593795664341,0.0,0.0
298,34.60158154077159,0.1856435841281775,0.08564358412817749
299,34.773082989276034,0.17150144850444693,0.07150144850444692
300,34.773082989276034,0.0,0.0
301,34.773082989276034,0.0,0.0
302,34.773082989276034,0.0,0.0
303,34.773082989276034,0.0,0.0
304,34.773082989276034,0.0,0.0
305,34.773082989276034,0.0,0.0
306,34.84558948841436,0.0725064991383303,0.0
307,34.90395385192896,0.05836436351459917,0.0
308,34.94817607981983,0.04422222789086805,0.0
309,34.978256172086965,0.030080092267136926,0.0
310,34.99419412873037,0.01593795664340636,0.0
311,34.99598994975005,0.0017958210196753477,0.0
312,34.99598994975005,0.0,0.0
313,35.022478399977835,0.026488450227786453,0.0
314,35.06310898582935,0.040630585851517464,0.0
315,35.1178817073046,0.05477272147524859,0.0
316,35.1178817073046,0.0,0.0
317,35.1178817073046,0.0,0.0
318,35.1178817073046,0.0,0.0
319,35.1178817073046,0.0,0.0
320,35.2433651068985,0.1254833995939031,0.025483399593903083
321,35.382990642116134,0.1396255352176341,0.039625535217634095
322,35.382990642116134,0.0,0.0
323,35.382990642116134,0.0,0.0
324,35.56504258420496,0.1820519420888269,0.0820519420888269
325,35.56504258420496,0.0,0.0
326,35.77537879754125,0.21033621333628916,0.11033621333628915
327,35.77537879754125,0.0,0.0
328,36.013999282125,0.23862048458375074,0.13862048458375073
329,36.26676190233248,0.2527626202074818,0.1527626202074818
330,36.26676190233248,0.0,0.0
331,36.26676190233248,0.0,0.0
332,36.26676190233248,0.0,0.0
333,36.57609306503489,0.3093311627024058,0.2093311627024058
334,36.899566363361025,0.32347329832613636,0.22347329832613635
335,36.899566363361025,0.0,0.0
336,36.899566363361025,0.0,0.0
337,37.265466068558354,0.3658997051973292,0.2658997051973292
338,37.64550790937941,0.3800418408210602,0.2800418408210602
339,37.64550790937941,0.0,0.0
340,37.64550790937941,0.0,0.0
341,37.64550790937941,0.0,0.0
342,37.64550790937941,0.0,0.0
343,37.9947553904397,0.34924748106028547,0.24924748106028546
344,38.32986073587625,0.3351053454365538,0.2351053454365538
345,38.32986073587625,0.0,0.0
346,38.32986073587625,0.0,0.0
347,38.62253967444161,0.292678938565361,0.19267893856536097
348,38.62253967444161,0.0,0.0
349,38.88693434175951,0.26439466731789873,0.16439466731789873
350,39.13718687345368,0.25025253169416817,0.15025253169416816
351,39.13718687345368,0.0,0.0
352,39.13718687345368,0.0,0.0
353,39.13718687345368,0.0,0.0
354,39.13718687345368,0.0,0.0
355,39.13718687345368,0.0,0.0
356,39.13718687345368,0.0,0.0
357,39.13718687345368,0.0,0.0
358,39.13718687345368,0.0,0.0
359,39.13718687345368,0.0,0.0
360,39.13718687345368,0.0,0.0
361,39.23187591328681,0.09468903983312771,0.0
362,39.23187591328681,0.0,0.0
363,39.29828068187247,0.06640476858566546,0.0
364,39.350543314834404,0.052262632961934896,0.0
365,39.350543314834404,0.0,0.0
366,39.350543314834404,0.0,0.0
367,39.360379540925145,0.009836226090742084,0.0
368,39.360379540925145,0.0,0.0
369,39.360379540925145,0.0,0.0
370,39.360379540925145,0.0,0.0
371,39.360379540925145,0.0,0.0
372,39.360379540925145,0.0,0.0
373,39.360379540925145,0.0,0.0
374,39.44953826420052,0.089158723275374,0.0
375,39.55283912309962,0.10330085889910556,0.0033008588991055576
376,39.67028211762246,0.11744299452283613,0.017442994522836125
377,39.80186724776903,0.1315851301465678,0.0315851301465678
378,39.80186724776903,0.0,0.0
379,39.80186724776903,0.0,0.0
380,39.80186724776903,0.0,0.0
381,39.99002092041052,0.1881536726414912,0.08815367264149118
382,40.19231672867574,0.20229580826522175,0.10229580826522175
383,40.4087546725647,0.21643794388895343,0.11643794388895343
384,40.4087546725647,0.0,0.0
385,40.4087546725647,0.0,0.0
386,40.667619023324846,0.258864350760146,0.15886435076014602
387,40.667619023324846,0.0,0.0
388,40.667619023324846,0.0,0.0
389,40.96890978095619,0.30129075763133906,0.20129075763133905
390,40.96890978095619,0.0,0.0
391,41.29848480983499,0.3295750288788011,0.22957502887880107
392,41.29848480983499,0.0,0.0
393,41.29848480983499,0.0,0.0
394,41.29848480983499,0.0,0.0
395,41.29848480983499,0.0,0.0
396,41.29848480983499,0.0,0.0
397,41.29848480983499,0.0,0.0
398,41.29848480983499,0.0,0.0
399,41.29848480983499,0.0,0.0
400,41.29848480983499,0.0,0.0
401,41.29848480983499,0.0,0.0
402,41.29848480983499,0.0,0.0
403,41.29848480983499,0.0,0.0
404,41.81190760182229,0.5134227919873029,0.4134227919873029
405,42.33947252943332,0.5275649276110344,0.4275649276110344
406,42.88117959266809,0.5417070632347649,0.44170706323476494
407,42.88117959266809,0.0,0.0
408,42.88117959266809,0.0,0.0
409,43.46531306277405,0.5841334701059577,0.48413347010595775
410,43.46531306277405,0.0,0.0
411,43.46531306277405,0.0,0.0
412,43.46531306277405,0.0,0.0
413,43.46531306277405,0.0,0.0
414,44.12015721099866,0.6548441482246126,0.5548441482246126
415,44.12015721099866,0.0,0.0
416,44.12015721099866,0.0,0.0
417,44.12015721099866,0.0,0.0
418,44.12015721099866,0.0,0.0
419,44.12015721099866,0.0,0.0
420,44.12015721099866,0.0,0.0
421,44.12015721099866,0.0,0.0
422,44.12015721099866,0.0,0.0
423,44.12015721099866,0.0,0.0
424,44.12015721099866,0.0,0.0
425,44.12015721099866,0.0,0.0
426,44.12015721099866,0.0,0.0
427,44.88146529966555,0.7613080886668857,0.6613080886668857
428,45.6286312527087,0.7471659530431543,0.6471659530431543
429,46.36165507012812,0.7330238174194237,0.6330238174194237
430,46.36165507012812,0.0,0.0
431,46.36165507012812,0.0,0.0
432,47.05225248067635,0.6905974105482311,0.5905974105482311
433,47.05225248067635,0.0,0.0
434,47.05225248067635,0.0,0.0
435,47.05225248067635,0.0,0.0
436,47.05225248067635,0.0,0.0
437,47.67213921310593,0.619886732429576,0.5198867324295761
438,47.67213921310593,0.0,0.0
439,47.67213921310593,0.0,0.0
440,47.67213921310593,0.0,0.0
441,47.67213921310593,0.0,0.0
442,47.67213921310593,0.0,0.0
443,48.20717313179312,0.5350339186871904,0.43503391868719044
444,48.20717313179312,0.0,0.0
445,48.20717313179312,0.0,0.0
446,48.20717313179312,0.0,0.0
447,48.20717313179312,0.0,0.0
448,48.20717313179312,0.0,0.0
449,48.20717313179312,0.0,0.0
450,48.20717313179312,0.0,0.0
451,48.629069965490466,0.42189683369734277,0.3218968336973428
452,49.036824663564076,0.4077546980736122,0.3077546980736122
453,49.036824663564076,0.0,0.0
454,49.036824663564076,0.0,0.0
455,49.40215295476649,0.36532829120241916,0.2653282912024192
456,49.75333911034518,0.3511861555786877,0.25118615557868773
457,49.75333911034518,0.0,0.0
458,49.75333911034518,0.0,0.0
459,49.75333911034518,0.0,0.0
460,50.047956723428946,0.29461761308376433,0.19461761308376432
461,50.32843220088898,0.28047547746003376,0.18047547746003376
462,50.32843220088898,0.0,0.0
463,50.32843220088898,0.0,0.0
464,50.32843220088898,0.0,0.0
465,50.32843220088898,0.0,0.0
466,50.53819700023036,0.20976479934137893,0.10976479934137892
467,50.53819700023036,0.0,0.0
468,50.53819700023036,0.0,0.0
469,50.70553539270055,0.167338392470186,0.067338392470186
470,50.858731649547,0.15319625684645433,0.05319625684645432
471,50.858731649547,0.0,0.0
472,50.858731649547,0.0,0.0
473,50.858731649547,0.0,0.0
474,50.95535936389854,0.09662771435153106,0.0
475,51.037844942626336,0.08248557872780049,0.0
476,51.037844942626336,0.0,0.0
477,51.037844942626336,0.0,0.0
478,51.037844942626336,0.0,0.0
479,51.06376197885921,0.025917036232876,0.0
480,51.06376197885921,0.0,0.0
481,51.0661292138738,0.002367235014586244,0.0
482,51.08263858451212,0.01650937063831681,0.0
483,51.08263858451212,0.0,0.0
484,51.08263858451212,0.0,0.0
485,51.08263858451212,0.0,0.0
486,51.15571649764536,0.07307791313324008,0.0
487,51.242936546402326,0.08722004875697165,0.0
488,51.34429873078303,0.10136218438070221,0.0013621843807022083
489,51.34429873078303,0.0,0.0
490,51.34429873078303,0.0,0.0
491,51.48808732203493,0.14378859125189503,0.04378859125189502
492,51.48808732203493,0.0,0.0
493,51.48808732203493,0.0,0.0
494,51.48808732203493,0.0,0.0
495,51.48808732203493,0.0,0.0
496,51.70258659140548,0.21449926937055008,0.11449926937055008
497,51.70258659140548,0.0,0.0
498,51.70258659140548,0.0,0.0
499,51.70258659140548,0.0,0.0
500,51.70258659140548,0.0,0.0
501,51.987796538894685,0.2852099474892051,0.18520994748920508
502,51.987796538894685,0.0,0.0
503,51.987796538894685,0.0,0.0
504,51.987796538894685,0.0,0.0
505,51.987796538894685,0.0,0.0
506,52.34371716450254,0.35592062560786,0.25592062560786
507,52.71377992573413,0.37006276123159054,0.27006276123159056
508,52.71377992573413,0.0,0.0
509,52.71377992573413,0.0,0.0
510,53.10129075763135,0.3875108318972167,0.2875108318972167
511,53.474659453904835,0.3733686962734861,0.27336869627348614
512,53.83388601455459,0.35922656064975445,0.25922656064975447
513,53.83388601455459,0.0,0.0
514,54.16482830395688,0.3309422894022933,0.2309422894022933
515,54.16482830395688,0.0,0.0
516,54.16482830395688,0.0,0.0
517,54.16482830395688,0.0,0.0
518,54.16482830395688,0.0,0.0
519,54.42505991524052,0.2602316112836383,0.1602316112836383
520,54.42505991524052,0.0,0.0
521,54.42505991524052,0.0,0.0
522,54.42505991524052,0.0,0.0
523,54.42505991524052,0.0,0.0
524,54.42505991524052,0.0,0.0
525,54.42505991524052,0.0,0.0
526,54.42505991524052,0.0,0.0
527,54.42505991524052,0.0,0.0
528,54.42505991524052,0.0,0.0
529,54.42505991524052,0.0,0.0
530,54.529728034663115,0.1046681194225978,0.0046681194225977884
531,54.620254018461985,0.09052598379886723,0.0
532,54.620254018461985,0.0,0.0
533,54.68249573101339,0.06224171255140509,0.0
534,54.730595307941066,0.048099576927673526,0.0
535,54.764552749245006,0.03395744130394296,0.0
536,54.78436805492522,0.01981530568021239,0.0
537,54.7900412249817,0.005673170056480714,0.0
538,54.7900412249817,0.0,0.0
539,54.81265232617268,0.02261110119098042,0.0
540,54.84940556298739,0.0367532368147121,0.0
541,54.90030093542583,0.050895372438442665,0.0
542,54.90030093542583,0.0,0.0
543,54.90030093542583,0.0,0.0
544,54.90030093542583,0.0,0.0
545,54.90030093542583,0.0,0.0
546,55.02190698598293,0.12160605055709761,0.021606050557097606
547,55.15765517216376,0.13574818618082818,0.03574818618082817
548,55.15765517216376,0.0,0.0
549,55.32168762959205,0.16403245742829042,0.06403245742829042
550,55.49986222264407,0.178174593052021,0.07817459305202099
551,55.692178951319825,0.19231672867575267,0.09231672867575266
552,55.89863781561931,0.20645886429948335,0.10645886429948334
553,56.11923881554252,0.22060099992321391,0.12060099992321391
554,56.11923881554252,0.0,0.0
555,56.3681240867132,0.24888527117067594,0.14888527117067593
556,56.3681240867132,0.0,0.0
557,56.3681240867132,0.0,0.0
558,56.3681240867132,0.0,0.0
559,56.3681240867132,0.0,0.0
560,56.3681240867132,0.0,0.0
561,56.3681240867132,0.0,0.0
562,56.3681240867132,0.0,0.0
563,56.730146442873725,0.3620223561605236,0.2620223561605236
564,57.10631093465798,0.37616449178425415,0.2761644917842542
565,57.10631093465798,0.0,0.0
566,57.51075969768969,0.4044487630317166,0.30444876303171664
567,57.51075969768969,0.0,0.0
568,57.51075969768969,0.0,0.0
569,57.9576348675926,0.4468751699029092,0.34687516990290923
570,58.41865217311924,0.4610173055266398,0.3610173055266398
571,58.41865217311924,0.0,0.0
572,58.907953749893345,0.489301576774102,0.38930157677410204
573,59.41139746229118,0.5034437123978326,0.4034437123978326
574,59.41139746229118,0.0,0.0
575,59.41139746229118,0.0,0.0
576,59.9572675815602,0.5458701192690263,0.4458701192690263
577,60.51727983645296,0.5600122548927569,0.4600122548927569
578,60.51727983645296,0.0,0.0
579,60.51727983645296,0.0,0.0
580,60.51727983645296,0.0,0.0
581,61.13386063384064,0.6165807973876805,0.5165807973876805
582,61.13386063384064,0.0,0.0
583,61.13386063384064,0.0,0.0
584,61.13386063384064,0.0,0.0
585,61.13386063384064,0.0,0.0
586,61.821152109346976,0.6872914755063355,0.5872914755063355
587,62.52258572047704,0.7014336111300661,0.6014336111300661
588,62.52258572047704,0.0,0.0
589,62.52258572047704,0.0,0.0
590,62.52258572047704,0.0,0.0
591,62.52258572047704,0.0,0.0
592,62.52258572047704,0.0,0.0
593,62.52258572047704,0.0,0.0
594,62.52258572047704,0.0,0.0
595,62.52258572047704,0.0,0.0
596,63.2938728887334,0.7712871682563549,0.6712871682563549
597,63.2938728887334,0.0,0.0
598,63.2938728887334,0.0,0.0
599,64.02273365011855,0.7288607613851623,0.6288607613851623
600,64.73745227587999,0.7147186257614317,0.6147186257614318
601,64.73745227587999,0.0,0.0
602,64.73745227587999,0.0,0.0
603,64.73745227587999,0.0,0.0
604,64.73745227587999,0.0,0.0
605,64.73745227587999,0.0,0.0
606,64.73745227587999,0.0,0.0
607,64.73745227587999,0.0,0.0
608,64.73745227587999,0.0,0.0
609,65.32489168102784,0.5874394051478533,0.48743940514785333
610,65.89818895055195,0.5732972695241216,0.47329726952412166
611,66.45734408445234,0.5591551339003911,0.4591551339003911
612,66.45734408445234,0.0,0.0
613,66.45734408445234,0.0,0.0
614,66.45734408445234,0.0,0.0
615,66.45734408445234,0.0,0.0
616,66.45734408445234,0.0,0.0
617,66.45734408445234,0.0,0.0
618,66.45734408445234,0.0,0.0
619,66.90336213336289,0.4460180489105434,0.34601804891054344
620,67.3352380466497,0.43187591328681285,0.3318759132868129
621,67.3352380466497,0.0,0.0
622,67.73882968868905,0.4035916420393506,0.30359164203935063
623,68.12827919510467,0.38944950641562004,0.28944950641562006
624,68.12827919510467,0.0,0.0
625,68.12827919510467,0.0,0.0
626,68.12827919510467,0.0,0.0
627,68.12827919510467,0.0,0.0
628,68.12827919510467,0.0,0.0
629,68.12827919510467,0.0,0.0
630,68.12827919510467,0.0,0.0
631,68.12827919510467,0.0,0.0
632,68.39044948090671,0.2621702858020416,0.1621702858020416
633,68.63847763108502,0.24802815017831015,0.14802815017831014
634,68.87236364563961,0.23388601455457958,0.13388601455457957
635,68.87236364563961,0.0,0.0
636,69.07796538894672,0.20560174330711734,0.10560174330711733
637,69.07796538894672,0.0,0.0
638,69.25528286100638,0.1773174720596551,0.07731747205965508
639,69.25528286100638,0.0,0.0
640,69.25528286100638,0.0,0.0
641,69.25528286100638,0.0,0.0
642,69.25528286100638,0.0,0.0
643,69.25528286100638,0.0,0.0
644,69.25528286100638,0.0,0.0
645,69.33360538369992,0.07832252269353901,0.0
646,69.39778577076973,0.06418038706980844,0.0
647,69.39778577076973,0.0,0.0
648,69.43368188659207,0.0358961158223462,0.0
649,69.45543586679068,0.02175398019861463,0.0
650,69.45543586679068,0.0,0.0
651,69.46196615783953,0.006530291048846504,0.0
652,69.4826385845121,0.02067242667257818,0.0
653,69.5174531468084,0.03481456229630875,0.0
654,69.56640984472844,0.048956697920039316,0.0
655,69.62950867827222,0.063098833543771,0.0
